method,query_idx,query_name,status,skip_reason,module_weight,original_top1_name,reranked_top1_name,changed,original_norm_l2,reranked_norm_l2,original_acc_at_0_1,reranked_acc_at_0_1,original_recall,reranked_recall,original_cosine,reranked_cosine,original_module,reranked_module,module_consensus_score,rerank_score,original_similarity,reranked_similarity,topk_names,topk_scores,metric_impl
TRR,1022,Chamber Pop Indie,ok,,0.15,Prepared Guitar Void,Indie Pop Jangle Dream,True,0.3499430683650625,0.08211662541274665,0.5961538461538461,0.8717948717948718,0.5,0.7916666666666666,0.6902326655292659,0.9798174643791777,0.5714285714285714,1.0,0.8407842753,0.9778331778,0.8581993953946916,0.8517155365360618,"[""Prepared Guitar Void"", ""Indie Pop Jangle Dream"", ""Free Jazz Avantgarde Velvet"", ""Mathcore Dissonant Rage"", ""Bluegrass Flatpick Pickin""]","[0.8581993953946916, 0.8517155365360618, 0.8319567824520964, 0.8169938492749536, 0.7979863404961232]",oracle_free_active_module_consensus
TRR,862,Cool Jazz Improv,ok,,0.15,Memphis Soul Smooth,Memphis Soul Smooth,False,0.054119064039426644,0.054119064039426644,0.9230769230769231,0.9230769230769231,0.875,0.875,0.989696153625742,0.989696153625742,1.0,1.0,1.0,0.9134786911,0.7634786910618857,0.7634786910618857,"[""Memphis Soul Smooth"", ""Japanese Enka Mystic"", ""Country Telecaster Honky"", ""Lo-Fi Bedroom Pop Radio"", ""Philadelphia Soul Gospel""]","[0.7634786910618857, 0.7321089662572531, 0.7156541871544565, 0.7106558317522895, 0.7102094816083967]",oracle_free_active_module_consensus
TRR,39,Symphonic Metal,ok,,0.15,Ambient Swells - Cloud Reverb Pass,Ambient Swells - Cloud Reverb Pass,False,0.3114826765921627,0.3114826765921627,0.7272727272727273,0.7272727272727273,0.5909090909090909,0.5909090909090909,0.6362782010913708,0.6362782010913708,0.2857142857142857,0.2857142857142857,1.0,1.1454690006,0.9954690005828385,0.9954690005828385,"[""Ambient Swells - Cloud Reverb Pass"", ""Ambient Swells"", ""Ambient Swells Ethereal"", ""Ambient Swells - Ethereal Wash Mix"", ""Ambient Swells - Wide Bloom Take""]","[0.9954690005828385, 0.9954690005828384, 0.9954690005828384, 0.9954690005828384, 0.9954690005828384]",oracle_free_active_module_consensus
TRR,945,Soul Clap Groove,ok,,0.15,Power Pop Indie,Power Pop Indie,False,0.08211662541274665,0.08211662541274665,0.8717948717948718,0.8717948717948718,0.7916666666666666,0.7916666666666666,0.9798174643791777,0.9798174643791777,1.0,1.0,1.0,0.9799157491,0.8299157491230285,0.8299157491230285,"[""Power Pop Indie"", ""Drum and Bass Synth"", ""Afrobeat Guitar Mystic"", ""Drum and Bass Bass"", ""Contemporary Jazz Velvet""]","[0.8299157491230285, 0.8280667233846701, 0.8092872994719899, 0.8081856413621475, 0.7965644069412892]",oracle_free_active_module_consensus
TRR,153,Lo-Fi House,ok,,0.15,Soft Grunge,Jazzy Hip Hop,True,0.24605710195380678,0.0034838957547018603,0.6666666666666666,1.0,0.7727272727272727,1.0,0.7739179096937808,0.9999479280018774,0.3333333333333333,1.0,1.0,0.8559137863,0.7193695842369624,0.7059137863187073,"[""Soft Grunge"", ""Jazzy Hip Hop"", ""Electronic Body Music"", ""Old Time Radio"", ""Ukrainian Folk""]","[0.7193695842369624, 0.7059137863187073, 0.6964699005315149, 0.6938602286466731, 0.6856645423847358]",oracle_free_active_module_consensus
TRR,897,Motown Soul Groove,ok,,0.15,Neo-Soul Rhythm Sweet,Neo-Soul Rhythm Sweet,False,0.0626569325749138,0.0626569325749138,0.8974358974358975,0.8974358974358975,0.8333333333333334,0.8333333333333334,0.9880178385237505,0.9880178385237505,1.0,1.0,1.0,0.9777216055,0.8277216055106961,0.8277216055106961,"[""Neo-Soul Rhythm Sweet"", ""Free Jazz Avantgarde Smoky"", ""Chicago Soul Motown"", ""Contemporary Jazz Improv"", ""Lo-Fi Bedroom Pop Charm""]","[0.8277216055106961, 0.8013636684222061, 0.7688719163069886, 0.757408113836954, 0.7550587813156231]",oracle_free_active_module_consensus
TRR,133,Heartland Rock,ok,,0.15,Country Gospel,Country Gospel,False,0.0088149054485339,0.0088149054485339,1.0,1.0,1.0,1.0,0.999815616213606,0.999815616213606,1.0,1.0,0.8520238732,0.987285397,0.8594818160266948,0.8594818160266948,"[""Country Gospel"", ""Steamtrain Rhythm"", ""Ethereal Wave"", ""Bedroom Pop Lo-Fi"", ""Witch House Haunted""]","[0.8594818160266948, 0.8335614177808632, 0.8001613970932289, 0.7508612399006842, 0.7395563165580902]",oracle_free_active_module_consensus
TRR,775,Deathcore Breakdown Venom,ok,,0.15,Hyperpop Glitch Digital,Hyperpop Glitch Digital,False,0.2996271954987426,0.2996271954987426,0.6610169491525424,0.6610169491525424,0.6,0.6,0.6740696488790167,0.6740696488790167,0.2857142857142857,0.2857142857142857,0.869690897,1.011690074,0.8812364394666564,0.8812364394666564,"[""Hyperpop Glitch Digital"", ""Chicago Soul Philly"", ""Western Swing Rambler"", ""K-Pop Shimmer Tropical"", ""Dream Pop Glimmer""]","[0.8812364394666564, 0.8361668860171328, 0.7794161460999354, 0.7715981553927438, 0.7712573427788249]",oracle_free_active_module_consensus
TRR,695,Granular Texture Aether,ok,,0.15,Americana Alt Sunrise,Americana Alt Sunrise,False,0.35809995967868385,0.35809995967868385,0.5961538461538461,0.5961538461538461,0.4642857142857143,0.4642857142857143,0.6702944141635223,0.6702944141635223,0.5714285714285714,0.5714285714285714,1.0,0.9674283825,0.81742838250709,0.81742838250709,"[""Americana Alt Sunrise"", ""Dream Pop Glimmer"", ""Lo-Fi Bedroom Pop Hazy"", ""Techno Industrial Beat"", ""Nashville Session Rambler""]","[0.81742838250709, 0.8127064188244809, 0.7659787301039351, 0.7523020294572762, 0.7496210175849944]",oracle_free_active_module_consensus
TRR,91,D-beat Punk,ok,,0.15,Gritty Synth,Gritty Synth,False,0.11204184147360512,0.11204184147360512,0.7948717948717948,0.7948717948717948,0.7647058823529411,0.7647058823529411,0.9720815390976171,0.9720815390976171,1.0,1.0,0.9103521874,0.9530576192,0.8165047911039103,0.8165047911039103,"[""Gritty Synth"", ""Norwegian Black Metal"", ""IDM Glitch"", ""Teen Pop Bubble"", ""Motorcycle Rock""]","[0.8165047911039103, 0.7967394162236746, 0.7893448394866032, 0.7771317619115221, 0.7702518329496304]",oracle_free_active_module_consensus
TRR,70,Big Band Swing,ok,,0.15,Synthwave Sunset,Synthwave Sunset,False,0.09998398525791526,0.09998398525791526,0.7692307692307693,0.7692307692307693,0.7272727272727273,0.7272727272727273,0.9814526326254857,0.9814526326254857,1.0,1.0,0.8871474196,0.9126939558,0.7796218429146251,0.7796218429146251,"[""Synthwave Sunset"", ""Balkan Brass"", ""Jittery Synth"", ""VHS Glitch"", ""Country Twang""]","[0.7796218429146251, 0.7471556843683536, 0.7269009572083389, 0.7153844168502781, 0.7090673605193053]",oracle_free_active_module_consensus
TRR,487,Shoegaze Drone,ok,,0.15,Floating Synth,Floating Synth,False,0.011543154792925104,0.011543154792925104,1.0,1.0,1.0,1.0,0.9997442955097136,0.9997442955097136,1.0,1.0,1.0,0.9418636766,0.7918636765971383,0.7918636765971383,"[""Floating Synth"", ""Snowy Ambient"", ""Hauntology Library"", ""Witch House Haunted"", ""Enigmatic World""]","[0.7918636765971383, 0.7123051970186046, 0.7068934216665752, 0.6961685690992839, 0.6837969048237451]",oracle_free_active_module_consensus
TRR,266,Urban Cowboy,ok,,0.15,Fender Rhodes Jazz,Fender Rhodes Jazz,False,0.24515229548917344,0.24515229548917344,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.4722222222222222,0.7740655619291598,0.7740655619291598,0.3333333333333333,0.3333333333333333,1.0,0.955448077,0.8054480769545257,0.8054480769545257,"[""Fender Rhodes Jazz"", ""New Jack Swing"", ""Pacific Islander"", ""Island Reggae"", ""Reggae Dubplate""]","[0.8054480769545257, 0.7549229970366489, 0.7498708536363821, 0.7483013413117452, 0.7473655255398716]",oracle_free_active_module_consensus
TRR,672,Glitch Noise Prism,ok,,0.15,Shoegaze Wall Aether,Shoegaze Wall Aether,False,0.09668776442329087,0.09668776442329087,0.8717948717948718,0.8717948717948718,0.8214285714285714,0.8214285714285714,0.9849142219590964,0.9849142219590964,1.0,1.0,0.7392903586,0.9043526505,0.7934590967050013,0.7934590967050013,"[""Shoegaze Wall Aether"", ""Granular Texture Drift"", ""Mathcore Dissonant Doom"", ""Nashville Session Sunrise"", ""Chamber Pop Charm""]","[0.7934590967050013, 0.7296083135005497, 0.7261080046732875, 0.709377330660139, 0.6993876359260423]",oracle_free_active_module_consensus
TRR,627,Techno Industrial Cyber,ok,,0.15,Sludge Metal Onslaught,Sludge Metal Onslaught,False,0.3094661889165344,0.3094661889165344,0.6610169491525424,0.6610169491525424,0.41379310344827586,0.41379310344827586,0.6552235422525073,0.6552235422525073,0.2857142857142857,0.2857142857142857,0.9342520623,1.0275597463,0.8874219369166642,0.8874219369166642,"[""Sludge Metal Onslaught"", ""Power Metal Epic Rage"", ""Funeral Doom Wrath"", ""Power Pop Shimmer"", ""Funeral Doom Doom""]","[0.8874219369166642, 0.8478240393048163, 0.8391412829601181, 0.838342726213363, 0.837556564574261]",oracle_free_active_module_consensus
TRR,33,Swedish Death Metal,ok,,0.15,Modern Djent,Modern Djent,False,0.022712913882320027,0.022712913882320027,1.0,1.0,1.0,1.0,0.9985569598956724,0.9985569598956724,1.0,1.0,1.0,1.1318626214,0.9818626214365046,0.9818626214365046,"[""Modern Djent"", ""Modern Djent Chug"", ""Modern Djent - High Gain Forge"", ""Modern Djent - Steel Edge Mix"", ""Modern Djent - Palm Mute Crush""]","[0.9818626214365046, 0.9818626214365046, 0.9818626214365046, 0.9818626214365046, 0.9818626214365046]",oracle_free_active_module_consensus
TRR,1036,Britpop Glimmer,ok,,0.15,Latin Rock Fusion Andean,Latin Rock Fusion Andean,False,0.0726928430006839,0.0726928430006839,0.8717948717948718,0.8717948717948718,0.7916666666666666,0.7916666666666666,0.9831580436636665,0.9831580436636665,1.0,1.0,0.8802113805,0.9876121221,0.8555804150501864,0.8555804150501864,"[""Latin Rock Fusion Andean"", ""Chamber Pop Hazy"", ""Post-Metal Swell Venom"", ""Acid Jazz Funk Groove"", ""Britpop Charm""]","[0.8555804150501864, 0.8364866839759383, 0.8355220420134488, 0.8296158172057868, 0.8277771165793163]",oracle_free_active_module_consensus
TRR,841,Gypsy Jazz Manouche Blue,ok,,0.15,Latin Jazz Nocturne,Latin Jazz Nocturne,False,0.07620329789420995,0.07620329789420995,0.7948717948717948,0.7948717948717948,0.6666666666666666,0.6666666666666666,0.9832355289514088,0.9832355289514088,1.0,1.0,0.9608207383,1.0064393539,0.8623162431954721,0.8623162431954721,"[""Latin Jazz Nocturne"", ""Gypsy Jazz Manouche Vibe"", ""Chicago Soul Philly"", ""Reverse Ambient Aether"", ""Philadelphia Soul Gospel""]","[0.8623162431954721, 0.8373408440317249, 0.8099742848237881, 0.8082077995084933, 0.8078526632116326]",oracle_free_active_module_consensus
TRR,193,Post-Punk Bassline,ok,,0.15,Scandinavian Black Metal,Scandinavian Black Metal,False,0.2439435800222275,0.2439435800222275,0.6730769230769231,0.6730769230769231,0.4666666666666667,0.4666666666666667,0.8268552121920789,0.8268552121920789,0.625,0.625,0.8806511413,0.9706112311,0.8385135598896944,0.8385135598896944,"[""Scandinavian Black Metal"", ""Otaku Pop"", ""Gypsy Jazz"", ""Melodic Death Metal"", ""Cosmic Disco""]","[0.8385135598896944, 0.830762841380436, 0.8150551382711646, 0.8117419038618685, 0.8014360609552975]",oracle_free_active_module_consensus
TRR,188,Polka Accordion,ok,,0.15,Madchester Baggy,Madchester Baggy,False,0.11538568798682755,0.11538568798682755,0.6923076923076923,0.6923076923076923,0.6470588235294118,0.6470588235294118,0.9774007181385012,0.9774007181385012,1.0,1.0,0.9120761237,0.8714774634,0.7346660448294142,0.7346660448294142,"[""Madchester Baggy"", ""Baroque Pop"", ""Parisian Street Accordion"", ""Swedish Pop"", ""Polynesian Ukulele""]","[0.7346660448294142, 0.7105608697717148, 0.7094603846235166, 0.7012264451937356, 0.6887001977292986]",oracle_free_active_module_consensus
TRR,297,Berlin Techno,ok,,0.15,Chromatic Jazz,Chromatic Jazz,False,0.25243901871308627,0.25243901871308627,0.65,0.65,0.4444444444444444,0.4444444444444444,0.7759482891426032,0.7759482891426032,0.3333333333333333,0.3333333333333333,1.0,0.9831302108,0.8331302107778005,0.8331302107778005,"[""Chromatic Jazz"", ""Multicultural Fusion"", ""New Jack Swing"", ""Neo-Soul Keys"", ""Macedonian Brass""]","[0.8331302107778005, 0.8327340246380076, 0.8298704306567146, 0.8242411498494497, 0.8200896831595597]",oracle_free_active_module_consensus
TRR,247,Tabla Fusion,ok,,0.15,Opera Meets Rock,Opera Meets Rock,False,0.01100257741856344,0.01100257741856344,1.0,1.0,1.0,1.0,0.9997079950373232,0.9997079950373232,1.0,1.0,0.8650980143,0.9781503983,0.8483856961420786,0.8483856961420786,"[""Opera Meets Rock"", ""Gypsy Jazz"", ""4-on-the-Floor House"", ""Otaku Pop"", ""VHS Glitch""]","[0.8483856961420786, 0.8214546787811753, 0.8024827325158066, 0.8004106962923394, 0.7867798489264785]",oracle_free_active_module_consensus
TRR,589,Future Bass Pluck Synth,ok,,0.15,Latin Jazz Smoky,Latin Jazz Smoky,False,0.2007260436888888,0.2007260436888888,0.7045454545454546,0.7045454545454546,0.5357142857142857,0.5357142857142857,0.8962929709191143,0.8962929709191143,0.8333333333333334,0.8333333333333334,1.0,0.9221751083,0.7721751082596302,0.7721751082596302,"[""Latin Jazz Smoky"", ""UK Garage Beat"", ""UK Garage Bass"", ""Country Rock Twang Rambler"", ""Indian Classical Sitar Sahara""]","[0.7721751082596302, 0.7701842680036786, 0.7546658125826422, 0.7514184016885569, 0.7487008147535577]",oracle_free_active_module_consensus
TRR,324,Cyber R&B,ok,,0.15,Neo-Soul Keys,Neo-Soul Keys,False,0.24516026047634706,0.24516026047634706,0.7,0.7,0.5277777777777778,0.5277777777777778,0.7691872660012395,0.7691872660012395,0.3333333333333333,0.3333333333333333,1.0,0.8949850289,0.7449850289185208,0.7449850289185208,"[""Neo-Soul Keys"", ""Psybient Trance"", ""Conga Afro"", ""Macedonian Brass"", ""Fidget House""]","[0.7449850289185208, 0.7413086519179418, 0.7399744279090192, 0.7286861897270224, 0.7234879988477947]",oracle_free_active_module_consensus
TRR,394,Italian Disco,ok,,0.15,Creole Zydeco,Indonesian Dangdut,True,0.0722659157576273,0.24495361219620498,0.8717948717948718,0.7017543859649122,0.8529411764705882,0.5555555555555556,0.9873796256256396,0.7816116800294325,1.0,0.4444444444444444,1.0,0.8412961568,0.712073481907032,0.691296156773403,"[""Creole Zydeco"", ""Saharan Desert Blues"", ""70s Soft Rock"", ""Indonesian Dangdut"", ""Macedonian Brass""]","[0.712073481907032, 0.7010688650147638, 0.6993204598029075, 0.691296156773403, 0.6911214720314772]",oracle_free_active_module_consensus
TRR,817,Folk Metal Acoustic Fury,ok,,0.15,Celtic Folk Mystic,Celtic Folk Mystic,False,0.26817450964402595,0.26817450964402595,0.7592592592592593,0.7592592592592593,0.75,0.75,0.7375289073935059,0.7375289073935059,0.3333333333333333,0.3333333333333333,0.8826578648,1.0317941873,0.899395507624102,0.899395507624102,"[""Celtic Folk Mystic"", ""Synth Pop Radio"", ""Celtic Folk Voyage"", ""Post-Metal Swell Doom"", ""Celtic Folk Moonrise""]","[0.899395507624102, 0.8961441097583112, 0.8938740236503803, 0.8537794796744712, 0.822397183304059]",oracle_free_active_module_consensus
TRR,610,Drum and Bass Neon,ok,,0.15,Drum and Bass Bass,Power Pop Indie,True,0.07299117093556014,0.18026834319294227,0.8974358974358975,0.6818181818181818,0.8571428571428571,0.5,0.9877202670816424,0.9178881232822457,1.0,0.8333333333333334,1.0,0.9690365869,0.8230829990139507,0.8190365868727765,"[""Drum and Bass Bass"", ""Power Pop Indie"", ""Afrobeat Guitar Voyage"", ""Afrobeat Guitar Heritage"", ""UK Garage Synth""]","[0.8230829990139507, 0.8190365868727765, 0.7859882327012979, 0.7676557273139103, 0.7605177146914965]",oracle_free_active_module_consensus
TRR,93,Darkwave Synth,ok,,0.15,Kalimba Melody,Neofolk Acoustic,True,0.10208045586292479,0.25354421133109134,0.7435897435897436,0.6333333333333333,0.7058823529411765,0.4166666666666667,0.9806096148851495,0.7741431435114369,1.0,0.3333333333333333,0.935948175,0.8654238597,0.7622429079210338,0.7250316334350064,"[""Kalimba Melody"", ""Neofolk Acoustic"", ""Nordic Noir"", ""Chillstep Ambient"", ""Post-Dubstep""]","[0.7622429079210338, 0.7250316334350064, 0.7068978267105598, 0.6850149672230148, 0.6848491179728072]",oracle_free_active_module_consensus
TRR,455,Philharmonic Rock,ok,,0.15,Jittery Synth,Jittery Synth,False,0.11232754135251082,0.11232754135251082,0.7435897435897436,0.7435897435897436,0.7058823529411765,0.7058823529411765,0.971351962852052,0.971351962852052,1.0,1.0,0.8043021101,0.9781823455,0.8575370289686297,0.8575370289686297,"[""Jittery Synth"", ""Sierreño Accordion"", ""Digital Pluck"", ""Swedish Pop"", ""Flamenco Guitar""]","[0.8575370289686297, 0.8259500288355679, 0.8095848891224122, 0.8039296527633066, 0.8000779627523773]",oracle_free_active_module_consensus
TRR,294,Barbershop Quartet,ok,,0.15,Classic House,Rhodes Soul,True,0.11838755603438622,0.2921836703821073,0.6666666666666666,0.5833333333333334,0.6176470588235294,0.3333333333333333,0.9754585794783505,0.7276357208670583,1.0,0.3333333333333333,1.0,0.8220809936,0.6720971928369117,0.672080993587213,"[""Classic House"", ""Rhodes Soul"", ""Jazzy Hip Hop"", ""Hip House"", ""Amapiano Log Drum""]","[0.6720971928369117, 0.672080993587213, 0.6439198935986858, 0.628675139572207, 0.6184296899245949]",oracle_free_active_module_consensus
TRR,601,Hyperpop Glitch Pulse,ok,,0.15,Britpop Hazy,Britpop Hazy,False,0.2137586066765098,0.2137586066765098,0.6818181818181818,0.6818181818181818,0.5,0.5,0.8858919040356829,0.8858919040356829,0.8333333333333334,0.8333333333333334,0.8819017924,0.9884727329,0.8561874640084604,0.8561874640084604,"[""Britpop Hazy"", ""Americana Alt Sunrise"", ""Philadelphia Soul Smooth"", ""Motown Soul Soulful"", ""Mathcore Dissonant Rage""]","[0.8561874640084604, 0.8452910931739768, 0.8359980859801996, 0.8349471448666554, 0.8264696479838192]",oracle_free_active_module_consensus
TRR,1009,Dream Pop Dream,ok,,0.15,Shoegaze Wall Drift,Shoegaze Wall Drift,False,0.34197623618530093,0.34197623618530093,0.5961538461538461,0.5961538461538461,0.5,0.5,0.6929902811149145,0.6929902811149145,0.5714285714285714,0.5714285714285714,0.8990701633,0.9053726531,0.7705121285770057,0.7705121285770057,"[""Shoegaze Wall Drift"", ""Lo-Fi Bedroom Pop Shimmer"", ""Spectral Freeze Void"", ""Synthwave Guitar Bass"", ""Reverse Ambient Prism""]","[0.7705121285770057, 0.7645281699821334, 0.742611047698102, 0.7317918628512368, 0.7239229190835706]",oracle_free_active_module_consensus
TRR,617,Dubstep Wobble Pulse,ok,,0.15,Dubstep Wobble Bass,Dubstep Wobble Bass,False,0.08021223082993702,0.08021223082993702,0.7692307692307693,0.7692307692307693,0.6785714285714286,0.6785714285714286,0.9867904209183261,0.9867904209183261,1.0,1.0,0.9664970084,0.9231754755,0.778200924206238,0.778200924206238,"[""Dubstep Wobble Bass"", ""Power Pop Indie"", ""Synthwave Guitar Synth"", ""Techno Industrial Digital"", ""Drum and Bass Synth""]","[0.778200924206238, 0.7421725590339603, 0.7381759465106228, 0.71708244928488, 0.7164392065489849]",oracle_free_active_module_consensus
TRR,818,Folk Metal Acoustic Rage,ok,,0.15,Bluegrass Flatpick Honky,Bluegrass Flatpick Honky,False,0.25842589138430166,0.25842589138430166,0.7777777777777778,0.7777777777777778,0.75,0.75,0.74163101157373,0.74163101157373,0.3333333333333333,0.3333333333333333,0.8395552579,0.9959962372,0.8700629485108018,0.8700629485108018,"[""Bluegrass Flatpick Honky"", ""Folk Metal Acoustic Chaos"", ""Prepared Guitar Void"", ""K-Pop Shimmer Andean"", ""Celtic Folk Tropical""]","[0.8700629485108018, 0.8542067805123152, 0.8494567645809055, 0.8402071667458726, 0.8393401592762837]",oracle_free_active_module_consensus
TRR,986,Western Swing Sunrise,ok,,0.15,Indian Classical Sitar Moonrise,Indian Classical Sitar Moonrise,False,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.9762903133,0.8262903132756827,0.8262903132756827,"[""Indian Classical Sitar Moonrise"", ""Chicago Soul Smooth"", ""Americana Alt Pickin"", ""K-Pop Shimmer Heritage"", ""Smooth Jazz Lead Crescendo""]","[0.8262903132756827, 0.8131919964084713, 0.7952002035323745, 0.7669585878068435, 0.7622208340944765]",oracle_free_active_module_consensus
TRR,208,Retro Electro,ok,,0.15,Melodic Death Metal,Melodic Death Metal,False,0.2980891846838367,0.2980891846838367,0.6206896551724138,0.6206896551724138,0.4411764705882353,0.4411764705882353,0.682651995121924,0.682651995121924,0.5555555555555556,0.5555555555555556,1.0,0.9018444285,0.7518444285245692,0.7518444285245692,"[""Melodic Death Metal"", ""Dark Ambient"", ""Granular Synth"", ""Garage Soul"", ""Gabber Hardcore""]","[0.7518444285245692, 0.7485885824091373, 0.7382540035770436, 0.7273152917400512, 0.7196111212037265]",oracle_free_active_module_consensus
TRR,553,Celtic Folk Sunset,ok,,0.15,Middle Eastern Sahara,Middle Eastern Sahara,False,0.07235516208619772,0.07235516208619772,0.8461538461538461,0.8461538461538461,0.75,0.75,0.9855346393758379,0.9855346393758379,1.0,1.0,1.0,0.9373644347,0.7873644347387633,0.7873644347387633,"[""Middle Eastern Sahara"", ""Japanese Enka Andean"", ""Gypsy Jazz Manouche Groove"", ""Acid Jazz Funk Vibe"", ""Indian Classical Sitar Sahara""]","[0.7873644347387633, 0.7766739782468918, 0.7634116040275858, 0.7577797289774293, 0.7505385056223687]",oracle_free_active_module_consensus
TRR,944,Modern R&B Philly,ok,,0.15,Lo-Fi Bedroom Pop Hazy,Lo-Fi Bedroom Pop Hazy,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,0.880973368,0.9231785044,0.7910324991625697,0.7910324991625697,"[""Lo-Fi Bedroom Pop Hazy"", ""Contemporary Jazz Vibe"", ""Chicago Soul Philly"", ""Americana Alt Frontier"", ""Mathcore Dissonant Venom""]","[0.7910324991625697, 0.7905620282848047, 0.785977597485191, 0.7793344192760189, 0.7787659608681878]",oracle_free_active_module_consensus
TRR,834,Smooth Jazz Lead Smoky,ok,,0.15,Free Jazz Avantgarde Improv,Free Jazz Avantgarde Improv,False,0.08184291674262453,0.08184291674262453,0.7948717948717948,0.7948717948717948,0.6666666666666666,0.6666666666666666,0.977687114345846,0.977687114345846,1.0,1.0,1.0,1.0177296974,0.8677296973730761,0.8677296973730761,"[""Free Jazz Avantgarde Improv"", ""Cool Jazz Groove"", ""Soul Clap Smooth"", ""Motown Soul Motown"", ""Contemporary Jazz Nocturne""]","[0.8677296973730761, 0.8080248271854366, 0.7992067700594071, 0.7869367669215587, 0.7797104877580059]",oracle_free_active_module_consensus
TRR,340,East Coast Boom Bap,ok,,0.15,Indie Pop Sparkle,Indie Pop Sparkle,False,0.11331498969968469,0.11331498969968469,0.6923076923076923,0.6923076923076923,0.6470588235294118,0.6470588235294118,0.977969050760129,0.977969050760129,1.0,1.0,1.0,0.8680547126,0.7180547126093164,0.7180547126093164,"[""Indie Pop Sparkle"", ""Madchester Baggy"", ""Quirky Indie"", ""Western Swing"", ""Glitchy Percussion""]","[0.7180547126093164, 0.7105111877675399, 0.6980074798047653, 0.6932534571311033, 0.67871284715829]",oracle_free_active_module_consensus
TRR,560,Celtic Folk Heritage,ok,,0.15,Celtic Folk Moonrise,Celtic Folk Moonrise,False,0.06772405188210294,0.06772405188210294,0.9487179487179487,0.9487179487179487,0.9166666666666666,0.9166666666666666,0.9847616456795555,0.9847616456795555,1.0,1.0,1.0,1.0115382446,0.8615382445874193,0.8615382445874193,"[""Celtic Folk Moonrise"", ""Power Pop Sparkle"", ""Celtic Folk Tropical"", ""Celtic Folk Voyage"", ""Chamber Pop Glimmer""]","[0.8615382445874193, 0.8423030115140406, 0.8397550426946668, 0.8223982369245499, 0.8132753790011022]",oracle_free_active_module_consensus
TRR,1038,Britpop Indie,ok,,0.15,Modular Hybrid Void,Modular Hybrid Void,False,0.3499430683650625,0.3499430683650625,0.5961538461538461,0.5961538461538461,0.5,0.5,0.6902326655292659,0.6902326655292659,0.5714285714285714,0.5714285714285714,0.9011434211,0.9342087798,0.7990372666091079,0.7990372666091079,"[""Modular Hybrid Void"", ""Techno Industrial Synth"", ""Prepared Guitar Glitch"", ""Granular Texture Flux"", ""Acid Jazz Funk Groove""]","[0.7990372666091079, 0.7972400057679665, 0.7700711495241893, 0.7510700079343973, 0.7476390880196082]",oracle_free_active_module_consensus
TRR,723,Modular Hybrid Drift,ok,,0.15,Prepared Guitar Static,Prepared Guitar Static,False,0.11976899893857582,0.11976899893857582,0.8461538461538461,0.8461538461538461,0.7857142857142857,0.7857142857142857,0.975729229971573,0.975729229971573,1.0,1.0,0.8018314978,0.9861978006,0.8659230758885119,0.8659230758885119,"[""Prepared Guitar Static"", ""Celtic Folk Sahara"", ""Shoegaze Wall Prism"", ""Philadelphia Soul Smooth"", ""Country Rock Twang Dusty""]","[0.8659230758885119, 0.8473317437364067, 0.8171585990924028, 0.8157622665119366, 0.8045136636645149]",oracle_free_active_module_consensus
TRR,298,Bhangra Fusion,ok,,0.15,New Jack Swing,Fender Rhodes Jazz,True,0.1195544733860459,0.24266402111648605,0.6666666666666666,0.6833333333333333,0.6176470588235294,0.5,0.9751564364248473,0.7756056784349709,1.0,0.3333333333333333,1.0,0.9647535049,0.8375404854373083,0.8147535049281927,"[""New Jack Swing"", ""Multicultural Fusion"", ""Fender Rhodes Jazz"", ""Island Reggae"", ""Desert Blues""]","[0.8375404854373083, 0.8290225725443137, 0.8147535049281927, 0.8122740382056297, 0.8016014889571316]",oracle_free_active_module_consensus
TRR,564,Indian Classical Sitar Tropical,ok,,0.15,Nashville Session Sunrise,Nashville Session Sunrise,False,0.06383317622188382,0.06383317622188382,0.8974358974358975,0.8974358974358975,0.8333333333333334,0.8333333333333334,0.9867450493376136,0.9867450493376136,1.0,1.0,0.9604166114,1.0341403301,0.8900778383500749,0.8900778383500749,"[""Nashville Session Sunrise"", ""Lo-Fi Bedroom Pop Charm"", ""Celtic Folk Moonrise"", ""Modular Hybrid Aether"", ""Celtic Folk Voyage""]","[0.8900778383500749, 0.8734597161235607, 0.873192799618795, 0.8606549060495123, 0.8511808263435277]",oracle_free_active_module_consensus
TRR,308,Chamber Pop,ok,,0.15,Western Swing,Britpop Jangle,True,0.10035902362574639,0.2952285092974664,0.7435897435897436,0.5625,0.7058823529411765,0.37142857142857144,0.9815350118621075,0.6509520136732252,1.0,0.3333333333333333,0.9345495385,0.8907166623,0.7603422752452409,0.750534231559273,"[""Western Swing"", ""Britpop Jangle"", ""Digital Pluck"", ""Jittery Synth"", ""Pastoral Folk""]","[0.7603422752452409, 0.750534231559273, 0.7480236457786942, 0.7455306943166784, 0.734057328786511]",oracle_free_active_module_consensus
